,actual,prediction,diff
19_From_Review_436,-89.0,-87.152664,1.8473358154296875
20_From_Review_436,-89.0,-87.152664,1.8473358154296875
22_From_Review_436,-82.0,-82.35944,0.35944366455078125
23_From_Review_436,-82.0,-82.35944,0.35944366455078125
24_From_Review_436,-82.0,-82.35944,0.35944366455078125
4_other_8,-111.1,-113.20685,2.1068481445312557
5_other_8,-111.1,-113.20685,2.1068481445312557
7_other_8,-121.3,-122.508736,1.208735656738284
8_other_8,-121.3,-122.508736,1.208735656738284
10_other_8,-122.27,-122.80785,0.5378536987304727
11_other_8,-122.27,-122.80785,0.5378536987304727
13_other_8,-122.27,-123.115265,0.845264892578129
14_other_8,-122.27,-123.115265,0.845264892578129
16_other_8,-125.45,-125.89831,0.4483078002929659
17_other_8,-125.45,-125.89831,0.4483078002929659
19_other_8,-80.0,-81.644424,1.6444244384765625
20_other_8,-80.0,-81.644424,1.6444244384765625
21_other_8,-80.0,-81.644424,1.6444244384765625
8_aromatics_11,-63.19,-61.344734,1.8452658081054665
9_aromatics_11,-63.19,-61.344734,1.8452658081054665
10_aromatics_11,-63.19,-61.344734,1.8452658081054665
3_From_Review_72,-232.0,-224.73833,7.2616729736328125
4_alcohols_5,-113.71,-114.47651,0.7665090942382875
5_alcohols_5,-113.71,-114.47651,0.7665090942382875
7_alcohols_5,-121.9,-122.525314,0.6253143310546818
8_alcohols_5,-121.9,-122.525314,0.6253143310546818
10_alcohols_5,-121.9,-122.72365,0.8236480712890568
11_alcohols_5,-121.9,-122.72365,0.8236480712890568
13_alcohols_5,-121.9,-122.50487,0.6048675537109318
14_alcohols_5,-121.9,-122.50487,0.6048675537109318
16_alcohols_5,-121.9,-122.50487,0.6048675537109318
17_alcohols_5,-121.9,-122.50487,0.6048675537109318
19_alcohols_5,-121.9,-122.50487,0.6048675537109318
20_alcohols_5,-121.9,-122.50487,0.6048675537109318
22_alcohols_5,-122.8,-122.50487,0.29513244628905966
23_alcohols_5,-122.8,-122.50487,0.29513244628905966
25_alcohols_5,-123.83,-123.115265,0.7147351074218733
26_alcohols_5,-123.83,-123.115265,0.7147351074218733
28_alcohols_5,-126.22,-125.89831,0.3216921997070301
29_alcohols_5,-126.22,-125.89831,0.3216921997070301
31_alcohols_5,-80.91,-81.644424,0.7344244384765659
32_alcohols_5,-80.91,-81.644424,0.7344244384765659
33_alcohols_5,-80.91,-81.644424,0.7344244384765659
6_From_Review_328,-76.0,-78.62509,2.625091552734375
7_From_Review_328,-76.0,-78.62509,2.625091552734375
8_From_Review_328,-76.0,-78.62509,2.625091552734375
9_From_Review_245,-58.0,-58.591793,0.5917930603027344
10_From_Review_245,-58.0,-58.591793,0.5917930603027344
11_From_Review_39,-171.0,-175.95541,4.955413818359375
3_From_Review_173,-73.0,-87.527824,14.527824401855469
4_From_Review_318,-81.0,-77.42508,3.574920654296875
5_From_Review_318,-81.0,-77.42508,3.574920654296875
6_From_Review_318,-81.0,-77.42508,3.574920654296875
4_From_Review_65,-137.0,-155.99037,18.990371704101562
3_From_Review_238,-110.0,-108.97359,1.0264129638671875
4_From_Review_238,-110.0,-108.97359,1.0264129638671875
0_From_Review_377,-52.6,-54.538364,1.9383644104003892
2_From_Review_377,-52.6,-54.538364,1.9383644104003892
3_From_Review_377,-52.6,-54.538364,1.9383644104003892
7_From_Review_377,-52.6,-53.721638,1.1216377258300767
8_From_Review_377,-52.6,-53.721638,1.1216377258300767
9_From_Review_377,-52.6,-53.721638,1.1216377258300767
12_From_Review_377,-52.6,-54.61261,2.0126098632812486
13_From_Review_377,-52.6,-54.61261,2.0126098632812486
14_From_Review_377,-52.6,-54.61261,2.0126098632812486
17_From_Review_377,-52.6,-54.5953,1.9952987670898423
18_From_Review_377,-52.6,-54.5953,1.9952987670898423
19_From_Review_377,-52.6,-54.5953,1.9952987670898423
22_From_Review_377,-52.6,-54.5953,1.9952987670898423
23_From_Review_377,-52.6,-54.5953,1.9952987670898423
24_From_Review_377,-52.6,-54.5953,1.9952987670898423
27_From_Review_377,-52.6,-54.5953,1.9952987670898423
28_From_Review_377,-52.6,-54.5953,1.9952987670898423
29_From_Review_377,-52.6,-54.5953,1.9952987670898423
0_From_Review_463,-134.0,-126.579155,7.420845031738281
5_From_Review_463,-73.0,-84.474815,11.474815368652344
0_From_Review_20,-148.0,-152.88855,4.8885498046875
2_From_Review_20,-148.0,-152.88855,4.8885498046875
0_From_Review_262,-205.0,-180.49716,24.502838134765625
3_From_Review_262,-126.0,-110.28563,15.714370727539062
4_From_Review_262,-100.0,-110.28563,10.285629272460938
9_From_Review_48,-129.0,-126.62506,2.37493896484375
14_acrylates_7,-112.24,-113.105774,0.8657739257812551
15_acrylates_7,-112.24,-113.105774,0.8657739257812551
17_acrylates_7,-120.33,-121.30355,0.9735507202148455
18_acrylates_7,-120.33,-121.30355,0.9735507202148455
20_acrylates_7,-121.61,-122.50487,0.8948675537109381
21_acrylates_7,-121.61,-122.50487,0.8948675537109381
23_acrylates_7,-121.81,-122.50487,0.6948675537109352
24_acrylates_7,-121.81,-122.50487,0.6948675537109352
26_acrylates_7,-121.98,-122.50487,0.5248675537109335
27_acrylates_7,-121.98,-122.50487,0.5248675537109335
29_acrylates_7,-122.79,-123.115265,0.32526489257811875
30_acrylates_7,-122.79,-123.115265,0.32526489257811875
32_acrylates_7,-126.21,-125.89831,0.311692199707025
33_acrylates_7,-126.21,-125.89831,0.311692199707025
35_acrylates_7,-80.91,-81.644424,0.7344244384765659
36_acrylates_7,-80.91,-81.644424,0.7344244384765659
37_acrylates_7,-80.91,-81.644424,0.7344244384765659
0_From_Review_13,-70.0,-69.96306,0.0369415283203125
2_From_Review_13,-70.0,-69.96306,0.0369415283203125
4_From_Review_73,-226.0,-226.13754,0.137542724609375
2_From_Review_218,-95.0,-90.58457,4.415428161621094
3_From_Review_218,-95.0,-90.58457,4.415428161621094
2_From_Review_113,-113.0,-118.22763,5.227630615234375
10_From_Review_234,-122.0,-122.737,0.73699951171875
11_From_Review_234,-122.0,-122.737,0.73699951171875
4_From_Review_304,-65.0,-64.62487,0.37512969970703125
5_From_Review_304,-65.0,-64.62487,0.37512969970703125
6_From_Review_304,-65.0,-64.62487,0.37512969970703125
0_From_Review_281,-65.6,-70.61831,5.018309020996099
2_From_Review_281,-65.6,-70.61831,5.018309020996099
3_From_Review_281,-65.6,-70.61831,5.018309020996099
2_From_Review_16,-110.0,-116.289856,6.28985595703125
3_From_Review_16,-110.0,-116.289856,6.28985595703125
0_From_Review_196,-139.0,-139.38193,0.381927490234375
7_From_Review_196,-139.0,-139.72874,0.7287445068359375
0_From_Review_374,-60.3,-61.093857,0.7938568115234403
2_From_Review_374,-60.3,-61.093857,0.7938568115234403
3_From_Review_374,-60.3,-61.093857,0.7938568115234403
8_From_Review_374,-60.3,-59.31796,0.9820411682128878
9_From_Review_374,-60.3,-59.31796,0.9820411682128878
10_From_Review_374,-60.3,-59.31796,0.9820411682128878
13_From_Review_374,-60.3,-58.97833,1.3216712951660128
14_From_Review_374,-60.3,-58.97833,1.3216712951660128
15_From_Review_374,-60.3,-58.97833,1.3216712951660128
19_From_Review_374,-60.3,-59.406704,0.8932960510253878
20_From_Review_374,-60.3,-59.406704,0.8932960510253878
21_From_Review_374,-60.3,-59.406704,0.8932960510253878
14_From_Review_52,-184.0,-179.20396,4.7960357666015625
4_From_Review_247,-127.0,-133.62596,6.6259613037109375
5_From_Review_247,-127.0,-133.62596,6.6259613037109375
9_From_Review_55,-154.0,-134.70424,19.295761108398438
10_From_Review_348,-64.0,-64.99257,0.9925689697265625
11_From_Review_348,-64.0,-64.99257,0.9925689697265625
12_From_Review_348,-64.0,-64.99257,0.9925689697265625
4_From_Review_416,-124.0,-118.99883,5.001167297363281
5_From_Review_416,-124.0,-118.99883,5.001167297363281
7_From_Review_416,-186.0,-185.58243,0.417572021484375
9_From_Review_416,-72.0,-73.78297,1.7829666137695312
10_From_Review_416,-72.0,-73.78297,1.7829666137695312
11_From_Review_416,-72.0,-73.78297,1.7829666137695312
13_From_Review_416,-72.0,-73.78297,1.7829666137695312
14_From_Review_416,-72.0,-73.78297,1.7829666137695312
15_From_Review_416,-72.0,-73.78297,1.7829666137695312
0_From_Review_276,-28.0,-30.43,2.4300003051757812
2_From_Review_276,-28.0,-30.43,2.4300003051757812
3_From_Review_276,-28.0,-30.43,2.4300003051757812
13_From_Review_401,-116.0,-116.00982,0.00981903076171875
14_From_Review_401,-116.0,-116.00982,0.00981903076171875
16_From_Review_401,-128.0,-128.53554,0.5355377197265625
17_From_Review_401,-128.0,-128.53554,0.5355377197265625
19_From_Review_401,-81.0,-81.81317,0.81317138671875
20_From_Review_401,-81.0,-81.81317,0.81317138671875
21_From_Review_401,-81.0,-81.81317,0.81317138671875
5_SO3H_13,-111.87,-113.49168,1.6216763305664017
6_SO3H_13,-111.87,-113.49168,1.6216763305664017
8_SO3H_13,-119.76,-121.514175,1.7541754150390574
9_SO3H_13,-119.76,-121.514175,1.7541754150390574
11_SO3H_13,-121.43,-122.06371,0.6337130737304619
12_SO3H_13,-121.43,-122.06371,0.6337130737304619
14_SO3H_13,-121.63,-122.50487,0.874867553710942
15_SO3H_13,-121.63,-122.50487,0.874867553710942
17_SO3H_13,-121.81,-122.50487,0.6948675537109352
18_SO3H_13,-121.81,-122.50487,0.6948675537109352
20_SO3H_13,-122.62,-123.115265,0.49526489257812045
21_SO3H_13,-122.62,-123.115265,0.49526489257812045
23_SO3H_13,-126.04,-125.89831,0.1416921997070375
24_SO3H_13,-126.04,-125.89831,0.1416921997070375
26_SO3H_13,-80.69,-81.644424,0.9544244384765648
27_SO3H_13,-80.69,-81.644424,0.9544244384765648
28_SO3H_13,-80.69,-81.644424,0.9544244384765648
0_From_Review_159,-106.0,-110.360825,4.3608245849609375
4_From_Review_159,-106.0,-114.97064,8.97064208984375
0_aromatics_13,-135.16,-136.47221,1.312213745117191
6_aromatics_13,-135.16,-130.98332,4.176677856445309
8_aromatics_13,-161.56,-160.32175,1.2382531738281273
10_From_Review_45,-152.0,-165.57625,13.576248168945312
4_ether_15,-79.6,-77.88932,1.710679626464838
5_ether_15,-79.6,-77.88932,1.710679626464838
8_ether_15,-90.3,-88.59159,1.708409118652341
9_ether_15,-90.3,-88.59159,1.708409118652341
11_ether_15,-92.5,-86.72713,5.7728729248046875
12_ether_15,-92.5,-86.72713,5.7728729248046875
15_ether_15,-57.0,-59.41514,2.4151382446289062
16_ether_15,-57.0,-59.41514,2.4151382446289062
17_ether_15,-57.0,-59.41514,2.4151382446289062
0_From_Review_29,-160.0,-169.0945,9.094497680664062
0_From_Review_200,-162.0,-148.57811,13.421890258789062
3_From_Review_200,-162.0,-157.89302,4.1069793701171875
5_From_Review_200,-162.0,-160.14835,1.851654052734375
7_From_Review_200,-162.0,-160.92853,1.07147216796875
9_From_Review_200,-162.0,-160.92853,1.07147216796875
11_From_Review_200,-162.0,-160.92853,1.07147216796875
4_From_Review_320,-60.0,-64.62487,4.624870300292969
5_From_Review_320,-60.0,-64.62487,4.624870300292969
6_From_Review_320,-60.0,-64.62487,4.624870300292969
0_From_Review_474,-88.0,-90.592705,2.5927047729492188
4_From_Review_474,-88.0,-91.39422,3.3942184448242188
6_From_Review_474,-162.0,-160.61104,1.3889617919921875
8_From_Review_474,-134.0,-139.87427,5.874267578125
10_From_Review_474,-162.0,-159.30428,2.6957244873046875
0_ethers_5,-86.33,-84.70805,1.6219464111328108
2_ethers_5,-86.33,-84.70805,1.6219464111328108
