,actual,prediction,diff
10_SO3H_24,-125.56,-125.19313,0.3668695068359398
11_SO3H_24,-125.56,-125.19313,0.3668695068359398
13_SO3H_24,-127.25,-126.64797,0.6020278930664062
14_SO3H_24,-127.25,-126.64797,0.6020278930664062
16_SO3H_24,-82.68,-82.34124,0.33876007080078807
17_SO3H_24,-82.68,-82.34124,0.33876007080078807
18_SO3H_24,-82.68,-82.34124,0.33876007080078807
10_From_Review_294,-54.0,-53.61661,0.3833885192871094
11_From_Review_294,-54.0,-53.61661,0.3833885192871094
12_From_Review_294,-54.0,-53.61661,0.3833885192871094
2_From_Review_9,-65.0,-64.05373,0.9462738037109375
3_From_Review_9,-65.0,-64.05373,0.9462738037109375
4_From_Review_9,-65.0,-64.05373,0.9462738037109375
0_From_Review_476,-88.0,-90.34334,2.3433380126953125
4_From_Review_476,-88.0,-87.39513,0.6048736572265625
6_From_Review_476,-125.0,-128.1601,3.16009521484375
10_From_Review_476,-125.0,-124.45741,0.5425872802734375
3_aromatics_15,-162.49,-162.71541,0.2254083251953034
5_aromatics_15,-165.34,-166.32451,0.9845086669921841
7_aromatics_15,-173.95,-178.0445,4.094494628906261
9_aromatics_15,-165.34,-164.6478,0.6922033691406284
11_aromatics_15,-162.49,-162.86179,0.3717858886718659
0_From_Review_199,-101.0,-104.940216,3.940216064453125
4_From_Review_199,-101.0,-101.61058,0.6105804443359375
7_From_Review_199,-101.0,-99.67276,1.327239990234375
0_From_Review_148,-131.0,-128.37053,2.6294708251953125
3_From_Review_69,-242.0,-228.09802,13.9019775390625
0_From_Review_196,-139.0,-138.6817,0.31829833984375
7_From_Review_196,-139.0,-137.18048,1.81951904296875
4_COOH_28,-120.1,-120.22455,0.12454833984375568
5_COOH_28,-120.1,-120.22455,0.12454833984375568
7_COOH_28,-122.66,-122.91457,0.25457366943359716
8_COOH_28,-122.66,-122.91457,0.25457366943359716
10_COOH_28,-122.89,-122.574646,0.31535400390625057
11_COOH_28,-122.89,-122.574646,0.31535400390625057
13_COOH_28,-122.89,-122.03805,0.8519522094726568
14_COOH_28,-122.89,-122.03805,0.8519522094726568
16_COOH_28,-123.72,-122.03698,1.6830203247070301
17_COOH_28,-123.72,-122.03698,1.6830203247070301
19_COOH_28,-124.3,-122.994064,1.3059356689453097
20_COOH_28,-124.3,-122.994064,1.3059356689453097
22_COOH_28,-127.27,-126.25279,1.0172076416015585
23_COOH_28,-127.27,-126.25279,1.0172076416015585
25_COOH_28,-82.37,-81.633514,0.7364855957031295
26_COOH_28,-82.37,-81.633514,0.7364855957031295
27_COOH_28,-82.37,-81.633514,0.7364855957031295
0_From_Review_375,-61.2,-59.649303,1.550696563720706
2_From_Review_375,-61.2,-59.649303,1.550696563720706
3_From_Review_375,-61.2,-59.649303,1.550696563720706
9_From_Review_375,-61.2,-58.769657,2.430342864990237
10_From_Review_375,-61.2,-58.769657,2.430342864990237
11_From_Review_375,-61.2,-58.769657,2.430342864990237
14_From_Review_375,-61.2,-56.360905,4.839095306396487
15_From_Review_375,-61.2,-56.360905,4.839095306396487
16_From_Review_375,-61.2,-56.360905,4.839095306396487
19_From_Review_375,-61.2,-54.87199,6.328009796142581
20_From_Review_375,-61.2,-54.87199,6.328009796142581
21_From_Review_375,-61.2,-54.87199,6.328009796142581
14_acrylates_7,-112.24,-113.27792,1.0379235839843801
15_acrylates_7,-112.24,-113.27792,1.0379235839843801
17_acrylates_7,-120.33,-121.31822,0.9882220458984392
