,actual,prediction,diff
14_From_Review_419,-122.4,-123.751755,1.3517547607421818
15_From_Review_419,-122.4,-123.91964,1.519639587402338
17_From_Review_419,-125.8,-126.27149,0.4714920043945341
18_From_Review_419,-125.8,-126.34705,0.5470535278320341
20_From_Review_419,-80.8,-81.30515,0.5051528930664091
21_From_Review_419,-80.8,-81.30515,0.5051528930664091
22_From_Review_419,-80.8,-81.30515,0.5051528930664091
6_From_Review_297,-80.0,-79.656044,0.34395599365234375
7_From_Review_297,-80.0,-79.656044,0.34395599365234375
8_From_Review_297,-80.0,-78.997,1.0029983520507812
5_SO3H_19,-115.74,-114.9017,0.8382971191406199
6_SO3H_19,-115.74,-111.35506,4.384943237304682
8_SO3H_19,-121.94,-121.68094,0.2590612792968727
9_SO3H_19,-121.94,-123.134285,1.1942849731445335
11_SO3H_19,-123.7,-123.24156,0.45843811035156534
12_SO3H_19,-123.7,-123.5921,0.10789794921875284
14_SO3H_19,-127.39,-126.7683,0.6216970825195318
15_SO3H_19,-127.39,-126.45863,0.9313665771484381
17_SO3H_19,-82.49,-86.62136,4.131360778808599
18_SO3H_19,-82.49,-84.2467,1.7566964721679739
19_SO3H_19,-82.49,-85.31645,2.8264520263671926
2_From_Review_190,-166.0,-164.09468,1.9053192138671875
0_From_Review_197,-110.0,-112.777176,2.7771759033203125
6_From_Review_197,-110.0,-113.41171,3.411712646484375
4_COOH_27,-120.17,-119.43313,0.736871643066408
5_COOH_27,-120.17,-119.80415,0.3658465576171892
7_COOH_27,-122.72,-122.25162,0.46838256835937386
8_COOH_27,-122.72,-122.23534,0.48466369628906136
10_COOH_27,-123.07,-122.36523,0.7047732543945244
11_COOH_27,-123.07,-122.38227,0.6877291870117119
13_COOH_27,-123.8,-121.03696,2.763043212890622
14_COOH_27,-123.8,-122.56903,1.2309692382812472
16_COOH_27,-124.07,-123.60931,0.46069366455077443
17_COOH_27,-124.07,-123.593025,0.47697479248046193
19_COOH_27,-127.31,-126.617485,0.6925149536132835
20_COOH_27,-127.31,-126.2967,1.013300476074221
22_COOH_27,-82.39,-81.271034,1.1189657592773443
23_COOH_27,-82.39,-81.34651,1.043488159179688
24_COOH_27,-82.39,-81.07438,1.3156210327148443
3_From_Review_356,-65.7,-64.72942,0.9705764770507841
4_From_Review_356,-65.7,-64.72942,0.9705764770507841
5_From_Review_356,-65.7,-65.05131,0.6486923217773466
7_From_Review_356,-65.7,-64.72942,0.9705764770507841
8_From_Review_356,-65.7,-64.72942,0.9705764770507841
9_From_Review_356,-65.7,-65.05131,0.6486923217773466
3_ethers_8,-89.59,-90.07612,0.48611846923827784
4_ethers_8,-89.59,-90.19734,0.6073419189453091
6_ethers_8,-129.68,-129.60011,0.07988708496094432
7_ethers_8,-129.68,-129.60011,0.07988708496094432
9_ethers_8,-81.76,-81.73809,0.021909484863286366
10_ethers_8,-81.76,-81.73809,0.021909484863286366
11_ethers_8,-81.76,-81.73809,0.021909484863286366
3_From_Review_54,-108.0,-110.049805,2.0498046875
0_From_Review_157,-156.0,-155.75916,0.2408447265625
3_From_Review_157,-105.0,-102.328766,2.671234130859375
0_From_Review_213,-39.0,-43.070126,4.070125579833984
2_From_Review_213,-39.0,-39.62074,0.6207389831542969
0_From_Review_465,-69.0,-66.94008,2.0599212646484375
4_From_Review_465,-116.0,-115.08528,0.9147186279296875
6_From_Review_465,-170.0,-165.27576,4.7242431640625
8_From_Review_465,-84.0,-81.89391,2.1060867309570312
4_From_Review_228,-92.0,-90.94246,1.0575408935546875
5_From_Review_228,-92.0,-90.79408,1.2059173583984375
6_From_Review_94,-170.0,-172.33891,2.3389129638671875
0_From_Review_462,-99.0,-104.00552,5.005523681640625
6_From_Review_462,-63.0,-66.189354,3.1893539428710938
10_other_13,-113.75,-114.06585,0.31584930419921875
11_other_13,-113.75,-112.268265,1.4817352294921875
13_other_13,-121.4,-119.71503,1.6849731445312557
14_other_13,-121.4,-119.2605,2.1395019531250057
16_other_13,-122.59,-124.55577,1.965770874023434
17_other_13,-122.59,-122.101776,0.4882238769531284
19_other_13,-122.72,-122.3404,0.3795993041992176
20_other_13,-122.72,-121.92824,0.7917620849609364
22_other_13,-122.89,-122.11646,0.7735372924804693
23_other_13,-122.89,-123.5647,0.6746972656249994
25_other_13,-123.71,-124.3692,0.6592016601562563
26_other_13,-123.71,-122.754074,0.9559259033203062
28_other_13,-127.27,-126.37703,0.8929705810546835
29_other_13,-127.27,-126.37355,0.8964495849609335
31_other_13,-82.36,-81.0874,1.2725976562499994
32_other_13,-82.36,-80.74462,1.6153787231445307
33_other_13,-82.36,-81.18551,1.1744912719726557
6_From_Review_80,-194.0,-196.73495,2.734954833984375
7_From_Review_79,-188.0,-190.26021,2.2602081298828125
