,actual,prediction,diff
21_alkanes_4,-121.82,-123.282364,1.4623638916015693
23_alkanes_4,-122.63,-123.52015,0.8901492309570358
24_alkanes_4,-122.63,-123.77348,1.143483276367192
26_alkanes_4,-126.05,-126.90841,0.8584091186523466
27_alkanes_4,-126.05,-126.634995,0.5849945068359403
29_alkanes_4,-80.72,-81.927086,1.2070858764648449
30_alkanes_4,-80.72,-81.85485,1.1348507690429699
31_alkanes_4,-80.72,-82.67339,1.9533932495117199
5_SO3H_6,-114.18,-117.32883,3.148826904296868
6_SO3H_6,-114.18,-114.99479,0.8147891235351494
8_SO3H_6,-120.08,-120.45195,0.3719500732421892
9_SO3H_6,-120.08,-121.23423,1.154230041503908
11_SO3H_6,-121.06,-121.46017,0.4001669311523415
12_SO3H_6,-121.06,-121.12298,0.06297821044921648
14_SO3H_6,-121.28,-121.26565,0.014352111816407387
15_SO3H_6,-121.28,-121.894554,0.6145541381835926
17_SO3H_6,-121.28,-122.55974,1.2797381591796864
18_SO3H_6,-121.28,-122.638794,1.3587939453124989
20_SO3H_6,-122.07,-123.32029,1.250289611816413
